compound_iso_smiles,affinity
C=C(C)COc1ccc(-c2[nH]nc(C)c2-c2ccc(OC)cc2)c(O)c1,4.450000476
Oc1ccccc1N=Nc1ccccc1O,4.899998417
CCC(C)NC(=O)C1CCN(S(=O)(=O)c2ccc(OC)cc2)CC1,5.250001023
CC1(C)C(=O)N(c2ccccc2F)C(=O)c2ccccc21,4.499999679
O=C(N/N=C/c1cc(O)ccc1Br)c1cccnc1,4.450000476
Cc1c(C#N)c(O)nc(O)c1N=Nc1ccc(Cl)c(C(=O)O)c1,4.499999679
CCCCc1ccc(-c2n[nH]c(N)n2)cc1,5
COc1ccc(CC(N)c2csc(Nc3nncc4ccccc34)n2)cc1,4.599999383
Oc1ccc(C[C@H]2CN([C@@H](Cc3ccc(O)cc3)CN3CCC[C@@H]3CN3C(=S)NC[C@@H]3Cc3ccccc3)C(=S)N2CC2CCCCCC2)cc1,4.599999383
CC(C)(C)OC(=O)N1CCN(C(=O)c2nc[nH]c2C(=O)N2CCN(C(=O)OC(C)(C)C)CC2)CC1,5.450004148
C=CCNC(=O)/C(C#N)=C/c1ccc(OS(=O)(=O)c2ccc(C)cc2)c(OC)c1,4.450000476
Br.CCCCCCCCCn1c2c(c(=N)c3c1CCC3)CCC2,4.599999383
CCc1ccc(Nc2n[n+](-c3ccccc3)c(-c3c(Cl)cccc3Cl)s2)cc1.[Cl-],4.499999679
Cc1cc(/C=N/n2cnnc2)c(C)n1-c1ccc(OCc2ccccc2F)cc1,4.899998417
CCCCCC[C@@H]([C@@H](C)O)n1cnc2c(N)ncnc21.Cl,5.450004148
CCc1c(C)nc(SCC(=O)NNC(=O)Cc2ccc(OC)cc2)nc1O,4.499999679
CCN1C(=O)[C@H]2[C@@H](c3ccc(-c4cccc(Cl)c4)c(OC)c3)N3CCCC[C@@]3(C(=O)OC)[C@H]2C1=O.O=C(O)C(F)(F)F,4.450000476
Nc1cc2c(cc1Cl)-c1ccccc1C2=NO,5.050000457
O=C1CCc2cc(NS(=O)(=O)c3ccc(Br)cc3)cc3c2N1CC3,5.499996932
COC(=O)c1ccc(OCC(O)CN2C(=O)c3ccccc3C2=O)cc1,4.650000221
CCn1cc(/C=N/NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(C)n1,4.450000476
CN=C(S)N(CCc1c(C)[nH]c2ccc(C)cc12)Cc1cccs1,4.450000476
COc1ccc(C(C)(C)C)cc1NC(=O)COC(=O)c1ccc([N+](=O)[O-])o1,4.949999402
N#Cc1ccc(NC(=S)NC(=O)C2CC2)cc1,4.499999679
CC(C)(C)c1csc(NC(=O)Cn2cnc3ccccc3c2=O)n1,4.550000452
COc1ccc(S(=O)(=O)N(C)[C@H]2C[C@H]3c4cc(-c5ccccc5)ccc4CCN3C(=O)[C@H]2[C@H](C)O)cc1,5.199998172
Oc1ccc2ccccc2c1/C=N/Nc1nnc(-c2ncc[nH]2)c2ccccc12,4.450000476
Oc1ccc(/C=N/Nc2ncc(Br)cn2)cc1,4.450000476
CCOC(=O)N1CCN(C(=O)C[C@@H]2C[C@@]3(C(=O)OCC)CCC=C3N(Cc3ccco3)C2=O)CC1,4.450000476
COc1ccc(/C=C/c2ccccc2NC(=O)NCc2ccccc2)cc1,6.193820026
CN(Cc1ccccc1)c1nc2nonc2nc1N1CCCC(CN2CCCC2=O)C1,4.899998417
COc1ccc(C(=O)c2nc3ccccc3n2C(C)C)cc1,4.499999679
O=S(=O)(NCc1ccc(F)cc1)c1cc(Br)ccc1Br,4.450000476
O=C(CN1C(=O)C2(SCC(=O)N2c2ccc(F)c(F)c2)c2ccccc21)NCCc1ccccc1,4.450000476
CCCCCCSc1cc(-c2nc3ccc(C)cn3c2NCc2ccccc2)ccc1OC.O=C(O)C(F)(F)F,4.450000476
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,6.721246399
COc1ccccc1CN(Cc1cc(F)ccc1[N+](=O)[O-])C(=O)/C=C/c1ccc(F)cc1,6.479254528
COc1cc(/C=N/N(c2ccccc2)c2ccccc2)ccc1O,4.450000476
COc1cccc(NC(=O)CN2C(=O)NC(c3ccccc3)(c3ccccc3)C2=O)c1,5.250001023
COc1ccc(NC(=O)/C(Cl)=C(/Cl)S(=O)(=O)Cc2ccc(C)cc2)cn1,4.949999402
CCCCNc1c(-c2ccc(OC)c(SC(C)CC)c2)nc2ccc(C)cn12.O=C(O)C(F)(F)F,4.650000221
O=C(O)CCC(=O)N1CCc2cc(S(=O)(=O)N(CCc3ccccc3)Cc3ccccc3)ccc21,4.450000476
C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,5.450004148
O=C(NCCc1c[nH]c2ccc(Cl)cc12)c1cccc(Cc2ccsc2)c1,7.537602002
,4.599999383
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O,4.823908741
Cc1cccc(Oc2cccc(C(=O)NCCc3c[nH]c4ccc(Cl)cc34)c2)c1,7.040958608
O=C(OCCN1C(=O)c2ccccc2C1=O)c1cnccn1,4.550000452
COc1ccc(/C=N/Nc2cc(C)nc(-n3nc(C)cc3C)n2)cc1,4.499999679
CC12CCC3C(CC=C4CC(O)CCC43C)C1CC(=CN1CCOCC1)C2=O,4.650000221
CC1(C(=O)NS(=O)(=O)c2cccs2)CCN1C(=O)Cc1ccc(Cl)cc1Cl,5.250001023
COc1ccc(OC)c(Nc2nc(C)nc3c2oc2ccccc23)c1,4.450000476
O=C(OCC(=O)N1CCC(Cc2ccccc2)CC1)c1ccc(O)cc1,4.599999383
CCN1C(=O)C(CC(=O)Nc2ccc(OC)cc2)N(CCc2ccccc2F)C1=S,4.499999679
O=CC1=C(c2ccccc2)Oc2ccccc2O1,5
CCOc1cc(C)c(S(=O)(=O)Nc2ccc(F)cc2)cc1C,4.450000476
Cc1cc2c(cc1Cl)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2,4.536212986
O=C(c1ccc(-c2ccccc2)cc1)C1CCCN(C(=O)c2ccncc2)C1,4.599999383
CCCOc1ccc(C2C(C(=O)c3ccc(F)cc3)=C(O)C(=O)N2CCCN(C)C)cc1,5.250001023
Oc1c(Br)cc(/C=N/Nc2ccc(Cl)nn2)cc1Br,5
O=C(Nc1ccccc1)c1cc(C2CCCCN2S(=O)(=O)c2cccs2)on1,4.550000452
Nc1ccc(C=C2C=Cc3ccccc32)cc1,4.599999383
O=C(CSC1=NCCS1)N1CCc2ccccc21,4.450000476
O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,6.677780705
[O-][n+]1nc2ccccc2c2ccccc21,4.650000221
O=C(CN1C(C(=O)c2ccccc2)=C(O)c2ccccc2S1(=O)=O)c1ccccc1,4.499999679
O=c1c2ccccc2[se]n1-c1ccccc1,5.350003493
O=C(O)COc1ccccc1-c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,5.250001023
O=C/C(=N\Nc1cccc(C(F)(F)F)c1)C(=O)c1ccccc1,5.399996913
O=C(Nc1cccc(F)c1)c1cc(S(=O)(=O)NCCC2=CCCCC2)ccc1F,4.450000476
CC1(C(=O)NCc2ccccc2Br)CCN1C(=O)CCc1ccc(Cl)cc1Cl,4.450000476
O=C(CC1CC2CCC1C2)Nc1nc(-c2ccccn2)cs1,4.599999383
COC(=O)c1sc(=S)sc1C(=O)OC,4.749999856
CCC(C)[C@H](NC(=O)Nc1ccc(C)cc1C)C(=O)O,5.250001023
CC1CCN(C2(O)C(=O)Nc3ccc(Cl)cc32)CC1,5.599997654
Cn1nc(-c2ccc(Cl)cc2)c2cc(C(=O)NCC3CCCO3)sc21,4.550000452
COc1ccc2c(c1)CC/C2=N\OC(=O)c1cccc(C)c1,5.149997414
COc1ccc(CN2C(=O)/C(=C\C=C\c3ccc([N+](=O)[O-])cc3)c3ccccc32)cc1,7.88941029
CCc1ccc(NC(=O)CSc2nnc(Cc3cccn3C)n2-c2ccc(F)cc2)cc1,4.749999856
,6.150028088
COc1ccc(/N=c2/sc3ccccc3n2C)cc1,5.199998172
COc1cc(-c2nnc(-c3cc(O)c(O)cc3I)s2)ccc1O,6.659555885
COc1cc(OC)cc(N2C(=O)CC(N3CCC(C(=O)N4CCCCC4)CC3)C2=O)c1,4.499999679
Oc1ccc(-c2ccc(-c3cc(O)c(O)c(O)c3)s2)cc1O,6.548213564
O=C(NCCc1c[nH]c2ccc(Cl)cc12)c1ccc(Cc2ccoc2)cc1,7.638272164
CN(CCO)C(=O)CCC(=O)Nc1ccc(S(N)(=O)=O)cc1,4.700000504
COC(=O)c1ccccc1NC(=O)C1CCCN(c2nnc(-n3cccc3)s2)C1,4.599999383
COc1ccc(C(O)c2nc(-c3cccc(F)c3)cs2)cc1,4.450000476
COC(=O)c1c(NC(=O)/C=C/C(=O)O)sc(C)c1-c1ccc(C)cc1,4.800000875
CCOC(=O)C1Nc2c(F)cc(C)cc2C2c3ccccc3CC12,4.450000476
Cc1ccc(S(=O)(=O)N2CCN(c3nc(-c4ccnnc4)nc4ccccc34)CC2)cc1,4.949999402
O=C(Nc1nc(OCCN2CCCC2=O)cnc1/C=C\c1ccccc1)c1cc2ccccc2s1,4.450000476
CCN1/C(=C/c2ccc3cc(C)ccc3[n+]2CC)Sc2cc(C)c(C)cc21.[I-],4.949999402
Cc1ccc(NP(=O)(Oc2ccccc2F)Oc2ccccc2F)cc1C,4.599999383
Cc1oc(S(=O)(=O)N2CCCC2)cc1C(=O)Nc1ccccc1,5.499996932
O=C1C=CC2(O[C@H](c3ccccc3)[C@@H](c3ccccc3)O2)[C@H](Sc2ccccc2O)C1,4.450000476
COc1ccc(NC(=O)CSCC(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,4.450000476
CCOC(=O)C(=Cc1ccccc1)C(=O)c1ccccc1,4.849999245
N#C/C(=C\c1ccccc1)C(=O)Nc1cccnc1,4.849999245
CC1(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)CCN1C(=O)c1ccccc1CCc1ccccc1,5
O=C(O)C(Cc1ccccc1)N1C(=O)/C(=C/c2cccs2)SC1=S,4.499999679
Cc1ccccc1CS(=O)(=O)c1nnc([C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)o1,4.450000476
Cc1ccc(-c2ccc(CN3C(C(C)C)C(=O)N(Cc4cn(CCC5OCCO5)nn4)CCS3(=O)=O)cc2)c(C)c1,4.599999383
Oc1ccc(C[C@H]2CNC(=S)N2CC2CCCN2C[C@H](Cc2ccc(O)cc2)N2C[C@H](Cc3ccccc3)N(CC3CCCCCC3)C2=S)cc1,4.450000476
N=C(NOC(=O)COc1ccc(Cl)cc1Cl)c1ccncc1,4.450000476
CCOc1ccc(-c2nc(N)ncc2Oc2cccc(OC)c2)c(O)c1,5.250001023
O=[N+]([O-])c1ccc(NC(S)=NCc2ccc(F)cc2)cc1,4.800000875
C=CCn1c(SCc2cc(=O)n3ccsc3n2)nc2scc(C3CC3)c2c1=O,4.599999383
COc1ccc(-c2cc(NC(C)=O)c3ncc(-c4ccccc4)n3c2)c(OC)c1,4.450000476
COc1ccc([C@H]2C[C@H](O)[C@@H](n3cc(-c4ccc(F)cc4)nn3)CN2Cc2cccs2)cc1,5.299997603
CCc1ccc2c(c1)C1(NN=C(c3ccccc3)S1)C(=O)N2,4.450000476
CCCCN(C)S(=O)(=O)c1cc2c(cc1Br)CCN2C(=O)C1CC1,4.899998417
CCC(C)Sc1cccc(-c2nc3cc(C)ccn3c2NC2CCCCC2)c1.O=C(O)C(F)(F)F,4.450000476
CC(C)C[C@@H](COCc1ccc(Cl)cc1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CCC1=O,4.800000875
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,5.950007143
Cc1ccc(Cl)cc1N=C1C=C(NS(=O)(=O)c2cccs2)c2ccccc2C1=O,5.050000457
COc1cccc(-c2nnc(NC(=O)c3ccc(Cl)s3)o2)c1,5.099999035
CC(=O)Nc1cc(-c2ccccc2N(C)C)cn2c(-c3cccc(C(F)(F)F)c3)cnc12,4.450000476
CC1(C(=O)NS(=O)(=O)c2cccc(Cl)c2)CCN1C(=O)c1ccccc1CCc1ccccc1,5.149997414
O=C(NCCc1c[nH]c2ccc(Cl)cc12)c1ccc(Cc2cc(F)ccc2F)cc1,7.30980392
Cc1ccc(C(=O)NCCCNC(=O)COc2ccccc2Cl)cn1,5.250001023
CCN1CCN(C(=O)C2CCN(Cc3nc(-c4cccc(Cl)c4)oc3C)CC2)CC1,5.250001023
Cc1ccccc1Oc1cc(-n2ncc(Cl)c(Cl)c2=O)ncn1,4.450000476
Nc1nc(O)nc(O)c1N=Cc1ccccc1,5.399996913
COc1ccccc1N(Cc1ccccc1)S(=O)(=O)c1cccc(C(=O)Nc2ccccn2)c1,4.450000476
C=C(CO)C1Cc2cc(C(C)=O)ccc2O1,4.599999383
O=c1c2ccccc2nc(-c2ccc([N+](=O)[O-])cc2)n1O,4.899998417
Oc1c(-c2cc(-c3ccco3)[nH]n2)ccc2ccccc12,5.650004101
Cc1oc2ccc(OC(=O)N(C)C)cc2c1C(=O)OC(C)C,5.199998172
Cc1ccc(-n2nc(C)c(/C=N/NC(=O)c3ccc(O)cc3O)c2O)cc1,5.050000457
CC1=C(C(=O)N2CCCCCC2)CC(CC(=O)NCCCN(C)C)C(=O)N1Cc1ccc(F)cc1,5.499996932
CC1COc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1,4.949999402
CC(C)C[C@@H]1Cc2n[nH]c(O)c2[C@H](C(C)C)O1,4.450000476
O=C(NC(=S)N1CCc2ccccc21)c1ccc(Br)o1,4.450000476
O=C(CC(=O)c1ccccc1O)c1ccc(F)cc1,4.499999679
CCn1c(Cn2nnc(-c3ccccc3)n2)nnc1SCc1ccc(Cl)c(Cl)c1,4.499999679
Fc1ccc(-[n+]2nc(Nc3ccccc3)sc2-c2cccc(Cl)c2Cl)cc1.[Cl-],4.450000476
CC(=O)c1cccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NC2CCCCC2)c2cn(C)nc2C)c1,5.250001023
OC[C@@H]1CC[C@@H](Cc2ccc(-c3ccccc3)cc2)O1,4.749999856
CCCCCCCC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,4.499999679
FC(F)(F)c1cnc(NNC(=S)Nc2ccccc2)c(Cl)c1,5.250001023
C=C1c2cccc(OC)c2O[C@H](C(=O)OCC)[C@@H]1CC(CC)CCCC,5.450004148
C=CCN(CC=C)C(=S)NC(=O)c1ccc(-c2ccccc2)cc1,4.450000476
Cc1onc(-c2ccccc2)c1-c1ccnc(N)n1,5.450004148
N=C(Cc1ccc(Cl)cc1Cl)NOC(=O)c1ccc(Br)o1,5.599997654
CSc1nnc2c3cc(F)ccc3n(C)c2n1,5.54999737
Cc1nc(S(=O)(=O)c2ccc(Br)cc2)nc2c1CCC2,4.749999856
CC(C)(C)C1CCC(=NNS(=O)(=O)c2ccc(Br)cc2)CC1,5.399996913
Cc1ccc(C(=O)O/N=C(\N)Cc2ccc([N+](=O)[O-])cc2)c(Cl)c1,4.849999245
Nc1nc2c(s1)CCc1c-2cnn1-c1ccccc1,4.800000875
FCCCOc1ccc(-c2nccc(-c3ccccn3)n2)cc1,5.299997603
CCOC(=O)[C@]12Cc3cc4ccccc4cc3[C@H]1N(Cc1ccccc1)C(=O)c1ccccc12,4.650000221
CC1CCCC(NS(=O)(=O)c2cc(Br)cnc2N)C1C,4.650000221
N#Cc1cc(S(=O)(=O)c2ccc(F)cc2)c(N)nc1O,4.550000452
O=C(c1ccccc1)N1C(=O)C(c2ccccc2)Oc2ccccc21,6.500038134
COc1cc(NC(=O)C2CC(=O)NC3=C2C(=O)CCC3)c(OC)cc1Cl,5.250001023
COc1ccccc1NS(=O)(=O)c1cc(NC(=O)c2ccc(Cl)nc2)ccc1N1CCCC1,5.250001023
Clc1nss/c1=N\c1ccc(Br)cc1,5.299997603
O=C(CSc1ccccn1)N/N=C/c1cc([N+](=O)[O-])ccc1O,4.450000476
COc1ccc(NC(=O)CSCC(=O)N(C)Cc2ccc(Cl)c(Cl)c2)cc1,4.450000476
CCOC(=O)CSc1ncc(OC)c(Sc2ccc(OC)cc2)n1,4.450000476
CCOC(=O)c1c(C2COc3ccccc3O2)csc1NC(=O)c1ccco1,4.650000221
O=C(COc1ccccc1C(=O)OCC(=O)Nc1cccc2ccccc12)Nc1ccc(Br)cc1,5.499996932
Cc1[nH]n(C(N)=S)c(=O)c1/N=N/c1ccc(Cl)cc1Cl,5.399996913
CC1CCN(C2CC(=O)N(c3ccccc3)C2=O)CC1,4.450000476
CSc1ccc(NC(=O)C2(C)CCN2C(=O)c2cc(C)n(C)n2)cc1,4.450000476
CN1c2ccccc2C(O)=C(C(S)=Nc2ccc(F)c(Cl)c2)S1(=O)=O,4.599999383
Cc1cccc(NS(=O)(=O)c2cc(C(=O)N3CCc4ccccc4C3)ccc2Cl)c1C,5
COc1cc(NC(=O)Nc2nc(C(N)Cc3ccc(C(F)(F)F)cc3)cs2)cc(OC)c1OC,4.599999383
CC(C)CNC(=O)C1(C)CCCN1C(=O)Cc1cccc2ccccc12,4.550000452
COc1cccc2sc3cc(NCc4ccc5c(c4)OCO5)ccc3c(=O)c12,4.899998417
CC(C)c1ccc(CNc2nc(NCC3CC3)nc3ccsc23)cc1,4.749999856
Cc1cc(C=C2C(=O)N(C)C(=S)N(C)C2=O)c(C)n1-c1cccnc1,4.849999245
COC(=O)C1=C(c2ccc(OC(F)(F)F)cc2)C[C@@H]2CC[C@H]1N2C(=O)N1CCC(C)CC1,4.800000875
Cc1cc(C)n(CC(O)CN2c3ccccc3Sc3ccccc32)n1,4.450000476
Cl.O=C(CCN1CCCC1Cc1ccccc1)c1ccc2c(c1)OCCO2,4.749999856
NC(N)=Nc1ccc2[nH]c3c(c2c1)C[C@@]1(O)[C@H]2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5.O=C(O)C(F)(F)F,4.450000476
Cc1c(CCC(=O)O)c(=O)oc2cc3occ(-c4ccc(Cl)cc4)c3cc12,4.450000476
COC(=O)[C@]12CCCCC=C1N(Cc1cccc3ccccc13)C(=O)[C@H](CC(=O)NCc1cccs1)C2,4.499999679
CC1(C)CC(=O)C(/C=N/c2ccncc2)=C(O)C1,4.749999856
COC(=O)c1ccc(NC(=O)c2cccnc2)cc1,5.350003493
Cc1cc(F)ccc1NC(=O)CCS(=O)(=O)c1cc2c(cc1C)NC(=O)CO2,5.250001023
COc1ccc2[nH]c(C(=O)N3CCC(CO)(Cc4cccc(C(F)(F)F)c4)CC3)c(C)c2c1,4.599999383
CN(CC(=O)Nc1cccc(F)c1)CC(=O)NC(c1ccccc1)c1ccccc1,4.700000504
CCN(CCO)c1ncnc2c1sc1nc(C(C)C)c3c(c12)CC(C)(C)OC3,4.650000221
Cc1c(Cl)cccc1NC(=O)CCn1cnnn1,4.499999679
Cc1ccc(OCCCC(=O)NNC(=O)c2ccccn2)cc1,4.599999383
CC(C)CC(=O)NC(=S)NNC(=O)c1ccc([N+](=O)[O-])cc1,5.399996913
c1csc(-c2nn3c(C4COc5ccccc5O4)nnc3s2)c1,4.899998417
CC(=O)Oc1ccc(-c2nnc(-c3cc(OC(C)=O)c(OC(C)=O)cc3I)s2)cc1OC(C)=O,6.48148606
Br.CCC1(C)CC(c2nc(-c3ccc(OC)cc3)cs2)CCS1,4.650000221
Clc1ccccc1CSc1cnnc2ccccc12,5.250001023
CNC(=O)c1c(NC(=O)c2ccc(S(=O)(=O)N3CCCC(C)C3)cc2)sc2c1CCC2,4.499999679
Clc1cccc(NCc2nnc(SCc3ccccc3Cl)o2)c1,4.700000504
Cn1c(SCC(=O)N2c3ccccc3Sc3ccc(Cl)cc32)nnc1-c1ccco1,5.199998172
CCOc1ccc(CCN2C(=O)c3cccnc3C2=O)cc1OCC,4.499999679
Cc1cc(Br)cn2c(Cc3ccsc3)c(-c3ccco3)nc12,4.450000476
Cc1cccc(N2CCN(C(=O)CN3C(=O)COc4ccc(S(=O)(=O)N5CCCC5)cc43)CC2C)c1,4.499999679
CN(C)N1C(=O)CC(N2CCCC2)C1=O.Cl,4.599999383
Cc1ccc(C(=O)Nc2ccccc2-c2ccccc2)cc1S(=O)(=O)Nc1cccc(C)c1C,5.050000457
COc1ccc(Cn2c(CO)cnc2SCc2ccc(F)cc2)cc1,4.450000476
CC(=O)N1N=C(c2ccccc2)OC1c1ccc([N+](=O)[O-])s1,4.450000476
Brc1cccc(-c2cc(-c3ccc4c(c3)OCO4)n[nH]2)c1,6.721246399
O=C(N/N=C/c1ccccn1)c1cc(-c2ccc(Br)cc2)nc2ccccc12,5.250001023
CCOc1cc(/C=C2\C(=O)N(c3cccc(C(F)(F)F)c3)C(=O)c3ccccc32)ccc1O,4.650000221
CC1CCCN(S(=O)(=O)c2ccc(CN3C(=O)c4cccnc4C3=O)cc2)C1,6.250031916
CCC(c1nnnn1-c1ccc2c(c1)OCCO2)N1CCN(C)CC1,5.499996932
COc1ccc(-n2sc3ccc(F)cc3c2=O)cc1,4.650000221
Cn1c(=O)c2ncn(CC(=O)NCCOc3ccc(C(C)(C)C)cc3)c2n(C)c1=O,4.499999679
CCc1sc(C(=O)Nc2nc(-c3ccccn3)cs2)cc1C,5.350003493
N=C(NOC(=O)c1ccc2ccccc2c1)c1ccccc1Cl,5.199998172
CC1(C)C=Cc2cc3ccc(=O)oc3cc2O1,5.250001023
N=C(NOC(=O)c1cc(Cl)ccc1Cl)c1ccccn1,4.899998417
CNC[C@H]1OCc2ccccc2-c2ccccc2C(=O)N([C@H](C)CO)C[C@H]1C,5.250001023
COc1cc(/C=C/[N+](=O)[O-])ccc1O,4.450000476
O=C(CN1C(=O)c2ccccc2C1=O)N1CCN(C2c3ccccc3-c3ccccc32)CC1,4.800000875
CC(C)c1ccc(OCC(=O)NNC(=S)NC(=O)C2CC2)cc1,5.399996913
COc1ccc(-c2csc(NC(CO)c3nc4ccccc4n3Cc3ccc(C)cc3)n2)cc1,4.450000476
N#Cc1sc2nc(-c3ccccc3)cc(-c3ccco3)c2c1N,4.450000476
Nc1sc(Cc2ccccc2)cc1C(=O)c1c(-c2ccccc2)[nH]c2ccccc12,5.050000457
C#Cc1ccc(NC(=O)C2(C)CCN2C(=O)c2cc(C)n(C)n2)cc1,4.499999679
CCN(CC)C(=O)N1CCN(/[N+]([O-])=N/Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1,4.650000221
CC(=O)Nc1ccc(-c2ccnc3c2CC(C)(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)O3)cc1,4.899998417
COc1ccc2c(C)cc(SCC(=O)NC3CCCC3)nc2c1,4.949999402
COc1ccc(C(=O)N2CCC2(C)C(=O)O)cc1C(F)(F)F,6.299988938
NCc1ccccc1.O=[N+]([O-])c1c(O)c(Cl)cc(Cl)c1Cl,4.650000221
Cc1ccnc(SCc2cc(=O)c(OC(=O)c3ccc(Br)o3)co2)n1,4.949999402
Cc1ccccc1NS(=O)(=O)c1cc(C(=O)N2CCc3ccccc3C2)ccc1C,4.800000875
CC(=NNC(=S)N1CCCC1)c1ccccn1,4.550000452
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,4.607303047
CN1CCN(C2CN(C3CCCCC3)S(=O)(=O)C2)CC1,4.499999679
CCN(C[C@H]1N[C@@](Cc2ccccc2)(C(=O)OC)[C@H]2C(=O)N(Cc3ccccc3)C(=O)[C@@H]12)C(=O)Nc1ccc(C(F)(F)F)cc1.O=C(O)C(F)(F)F,5.099999035
CCOC(=O)[C@]12Cc3c(cc(OC)c(OC)c3OC)[C@H]1N(Cc1ccccc1)C(=O)c1cc(F)c(F)cc12,5.250001023
O=C(COc1cccc(F)c1)Nc1nc(-c2ccccn2)cs1,5.54999737
CCC(CC)C(=O)Nc1nnc2n1CCS2,5.250001023
CCC(=O)Nc1cccc(C(=O)/C=C/c2cc(Br)ccc2OC)c1,4.899998417
Cc1nn(-c2nc3ccccc3[nH]2)c(=O)c2ccccc12,5.399996913
COc1ccc(OCC(=O)NC(=S)NNC(=O)COc2ccc(Br)cc2Cl)cc1,4.599999383
O=S1Oc2ccccc2-c2ccccc21,5.299997603
C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(Br)cnc2O[C@H]1CN(C)C,4.700000504
CCc1nnc(NC(=O)c2cc(Cl)ccn2)s1,4.450000476
COc1ccc(/C=C/c2ccccc2NC(=O)c2ccncc2)cc1,6.37675071
Cc1ccc(C(=O)N2CCC3(CC2)NCCc2[nH]cnc23)cc1,5.450004148
CCCCN1C(=O)C(CC(=O)NCCCCc2ccccc2)CC(C(=O)N2CCOCC2)=C1C,4.700000504
CCOc1ccccc1CNC(=O)c1ccc2c(c1)N(CC)CCS2,5.199998172
COc1ccc(/C=C/C=C2\C(=O)Nc3ccccc32)cc1,7.21395879
CCCc1cc(C(=O)Cc2ccc(F)cc2)c(O)cc1O,4.450000476
Cn1ccc2c(-c3ccc(CO)cc3)cc3c(c21)C1CCC3O1,4.450000476
CC(=O)OC[C@]12CCC(C)=C[C@H]1O[C@@H]1[C@H](O)[C@@H](OC(C)=O)[C@@]2(C)[C@]12CO2,5.250001023
N#Cc1ccc(NC(=O)Cn2cnc(S(=O)(=O)N3CCCC3)c2)cc1,4.450000476
O=C(Nc1nc2c(F)cccc2s1)C1=COCCO1,4.849999245
N=C(NOC(=O)c1ccc(F)cc1)c1ccccc1,4.949999402
Cc1ccc(C(=O)CCc2ccc(N)cc2)cc1,4.949999402
COCCCn1c(SCC(=O)N(C)C)nnc1-c1ccccc1,5.250001023
CC(=O)OC[C@@H]1CN(Cc2ccccc2)C[C@H](n2cnc3c(N4CCCC4)ncnc32)O1,4.550000452
CC(=O)NC(c1cccc(F)c1)c1nc(-c2ccc(C)c(C)c2)cs1,4.949999402
COC(=O)c1cc(OC)c(OC)cc1NC(=O)c1cc(C(C)(C)C)oc1C,5.250001023
COc1cccc(-c2sc3ccccc3c2-c2ccc(OCCN3CCOCC3)cc2)c1,4.800000875
Cc1cccc(NC(=O)C2(C)Cc3ccccc3C(=O)O2)c1,4.650000221
O=C(c1ccco1)c1nnn(Cc2ccccc2)c1-c1ccccc1,4.800000875
O=C1OCCN1C(=O)[C@H]1[C@H](c2ccc(Cl)cc2)C(c2ccccc2)=NN1c1ccccc1,5.099999035
COc1ccc(C(=O)Nc2nc(-c3cccs3)cs2)cc1,5.199998172
O=C1CS(=O)(=O)N(Cc2ccccc2F)c2ccc(Br)cc21,4.450000476
C=CCN(C(=O)COC(=O)c1cc[n+]([O-])cc1)c1nc(-c2ccccc2)cs1,4.899998417
C[C@]12c3[nH]c4cc(-c5ccco5)ccc4c3CCN1C(=O)[C@@H](CC(=O)NCC13C[C@H]4C[C@@H](C1)C[C@@H](C3)C4)C[C@@H]2C(=O)N1CCOCC1,4.749999856
COc1ccc2oc(/C=C/N(C)C)c(C(=O)c3ccc(Cl)cc3)c2c1,4.450000476
Cn1c(SCC(=O)Nc2ccc(C(=O)O)cc2)nc2scc(-c3ccccc3Cl)c2c1=O,4.650000221
Cc1occc1C(=O)NNC(=O)c1nn(C)c(=O)c2ccccc12,4.450000476
COc1ccc2c(c1)C(C)=CC(C)(C)N2S(=O)(=O)c1ccc(C)cc1,4.650000221
